Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain,lab_host,sample_type,collected_by,Host_disease
SRR22070832,AMPLICON,302,379940160,PRJNA894555,SAMN31494323,Viral,126653101,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051301,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C3-1.P100,turbinate,P76,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_3.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070833,AMPLICON,302,106910718,PRJNA894555,SAMN31494322,Viral,36053400,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051300,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C2-3.P20,turbinate,P75,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_2.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070834,AMPLICON,302,64741552,PRJNA894555,SAMN31494321,Viral,21799992,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051299,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C2-2.P20,turbinate,P74,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_2.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070835,AMPLICON,302,34081002,PRJNA894555,SAMN31494320,Viral,11626544,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051298,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C2-1.P20,turbinate,P73,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_2.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070836,AMPLICON,302,56928812,PRJNA894555,SAMN31494319,Viral,19227111,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051297,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C1-3.veh,turbinate,P72,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_1.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070837,AMPLICON,302,51629316,PRJNA894555,SAMN31494318,Viral,17382157,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051296,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C1-2.veh,turbinate,P71,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_1.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070838,AMPLICON,302,478758486,PRJNA894555,SAMN31494255,Viral,166311213,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051295,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.M2.P250,lung homogenate,P08,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_2.hamster_male2.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070839,AMPLICON,302,288924004,PRJNA894555,SAMN31494317,Viral,96264779,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051294,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.C1-1.veh,turbinate,P70,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Contact_1.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070840,AMPLICON,302,369294660,PRJNA894555,SAMN31494316,Viral,122794549,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051293,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S4-3.2801,turbinate,P69,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:15:00Z,1,Ferret.Paxlovid_study_3.Source_Group_4.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070841,AMPLICON,302,376102646,PRJNA894555,SAMN31494315,Viral,125690713,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051292,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S4-2.2801,turbinate,P68,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_4.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070842,AMPLICON,302,317312306,PRJNA894555,SAMN31494314,Viral,105969236,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051291,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S4-1.2801,turbinate,P67,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_4.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070843,AMPLICON,302,335930908,PRJNA894555,SAMN31494313,Viral,111787827,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051290,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S3-3.P100,turbinate,P66,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_3.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070844,AMPLICON,302,372358148,PRJNA894555,SAMN31494312,Viral,124265324,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051289,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S3-2.P100,turbinate,P65,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_3.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070845,AMPLICON,302,320405390,PRJNA894555,SAMN31494311,Viral,107742571,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051288,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S3-1.P100,turbinate,P64,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_3.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070846,AMPLICON,302,368751362,PRJNA894555,SAMN31494310,Viral,123906226,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051287,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S2-3.P20,turbinate,P63,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_2.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070847,AMPLICON,302,119438584,PRJNA894555,SAMN31494309,Viral,39893591,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051286,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S2-2.P20,turbinate,P62,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_2.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070848,AMPLICON,302,283613938,PRJNA894555,SAMN31494308,Viral,93965936,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051285,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S2-1.P20,turbinate,P61,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_2.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070849,AMPLICON,302,215534380,PRJNA894555,SAMN31494254,Viral,75951719,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051284,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.M1.P250,lung homogenate,P07,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_2.hamster_male1.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070850,AMPLICON,302,64856614,PRJNA894555,SAMN31494307,Viral,21755307,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051283,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S1-3.veh,turbinate,P60,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_1.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070851,AMPLICON,302,119656628,PRJNA894555,SAMN31494306,Viral,39625964,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051282,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S1-2.veh,turbinate,P59,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_1.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070852,AMPLICON,302,239984602,PRJNA894555,SAMN31494305,Viral,80020718,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051281,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.3.S1-1.veh,turbinate,P58,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_3.Source_Group_1.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070853,AMPLICON,302,397141476,PRJNA894555,SAMN31494304,Viral,134670939,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051280,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.3-3.P100,turbinate,P57,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_3.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070854,AMPLICON,302,268441156,PRJNA894555,SAMN31494303,Viral,88752502,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051279,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.3-2.P100,turbinate,P56,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_3.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070855,AMPLICON,302,51189604,PRJNA894555,SAMN31494302,Viral,17206417,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051278,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.3-1.P100,turbinate,P55,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_3.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070856,AMPLICON,302,295249696,PRJNA894555,SAMN31494301,Viral,98064371,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051277,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.2-3.P20,turbinate,P54,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_2.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070857,AMPLICON,302,417598654,PRJNA894555,SAMN31494300,Viral,147532861,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051276,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.2-2.P20,turbinate,P53,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_2.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070858,AMPLICON,302,400962984,PRJNA894555,SAMN31494299,Viral,142485039,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18051275,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.2-1.P20,turbinate,P52,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_2.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070859,AMPLICON,302,331634052,PRJNA894555,SAMN31494298,Viral,111081867,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051274,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.1-3.veh,turbinate,P51,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_1.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070860,AMPLICON,302,59896868,PRJNA894555,SAMN31494253,Viral,21218242,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051273,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.D.F3.Veh,lung homogenate,P06,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_delta.Group_1.hamster_female3.endpoint,SRP404710,,Roborovski dwarf hamster,,,
SRR22070861,AMPLICON,302,192839684,PRJNA894555,SAMN31494297,Viral,64211784,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051272,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.1-2.veh,turbinate,P50,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_1.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070862,AMPLICON,302,291136758,PRJNA894555,SAMN31494296,Viral,96893577,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051271,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.2.1-1.veh,turbinate,P49,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_2.Group_1.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070863,AMPLICON,302,310073970,PRJNA894555,SAMN31494295,Viral,106962635,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051270,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.1.2-3.P20,turbinate,P48,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_1.Group_2.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070864,AMPLICON,302,471824566,PRJNA894555,SAMN31494294,Viral,170207032,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051269,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.1.2-2.P20,turbinate,P47,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_1.Group_2.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070865,AMPLICON,302,531948538,PRJNA894555,SAMN31494293,Viral,193067423,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051268,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.1.2-1.P20,turbinate,P46,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_1.Group_2.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070866,AMPLICON,302,407750132,PRJNA894555,SAMN31494292,Viral,149787238,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051267,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.1.1-3.veh,turbinate,P45,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_1.Group_1.Ferret_#3.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070867,AMPLICON,302,378076216,PRJNA894555,SAMN31494291,Viral,128943542,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051266,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.1.1-2.veh,turbinate,P44,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_1.Group_1.Ferret_#2.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070868,AMPLICON,302,465520618,PRJNA894555,SAMN31494290,Viral,167039629,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051265,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,F.1.1-1.veh,turbinate,P43,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Ferret.Paxlovid_study_1.Group_1.Ferret_#1.endpoint,SRP404710,SARS-CoV-2/human/USA/USA-WA1/2020,ferret,,,
SRR22070869,AMPLICON,302,213680704,PRJNA894555,SAMN31494289,Viral,70857878,UNIVERSITY OF WASHINGTON LABORATORY MEDICINE,2022,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX18051264,USA,North America,"USA: Georgia\, Atlanta",Homo sapiens,NextSeq 2000,H.O.F5.P250,lung homogenate,P42,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2022-11-22T00:00:00Z,2022-10-27T19:14:00Z,1,Hamster.Paxlovid_study_omicron.Group_3.hamster_female5.endpoint,SRP404710,hCoV-19/USA/WA-UW-21120120771/2021,Roborovski dwarf hamster,,,
